id,labels
4f79b09177a44b0388b0021538cb6f2d,"[{'class_id': 0, 'x': 0.354624, 'y': 0.64806, 'w': 0.182013, 'h': 0.125098}, {'class_id': 0, 'x': 0.464015, 'y': 0.293956, 'w': 0.115243, 'h': 0.13585}]"
06ce4f38cd0346799baf0ffa03cd8d1e,"[{'class_id': 2, 'x': 0.285027, 'y': 0.156807, 'w': 0.0576327, 'h': 0.0676382}, {'class_id': 2, 'x': 0.825279, 'y': 0.742324, 'w': 0.12017, 'h': 0.106907}, {'class_id': 2, 'x': 0.600628, 'y': 0.1064, 'w': 0.0710957, 'h': 0.0563368}, {'class_id': 2, 'x': 0.451745, 'y': 0.890015, 'w': 0.139233, 'h': 0.0642042}, {'class_id': 2, 'x': 0.695352, 'y': 0.142628, 'w': 0.0536188, 'h': 0.0587837}]"
37fe78c62bc84ea9a722e69ac5e42231,"[{'class_id': 2, 'x': 0.133456, 'y': 0.634061, 'w': 0.0967932, 'h': 0.172536}]"
4baf8fb675dc4cacbc7263701112c7a3,"[{'class_id': 0, 'x': 0.39783, 'y': 0.812687, 'w': 0.286373, 'h': 0.174363}]"
eb47eba6058c42dcbf349613456859f0,"[{'class_id': 1, 'x': 0.197085, 'y': 0.614081, 'w': 0.10018, 'h': 0.0654875}, {'class_id': 1, 'x': 0.93752, 'y': 0.596893, 'w': 0.0595921, 'h': 0.0680527}, {'class_id': 1, 'x': 0.093349, 'y': 0.300787, 'w': 0.0609037, 'h': 0.0639781}]"
050a32ac5cfd468390b49b7abddde977,"[{'class_id': 2, 'x': 0.815455, 'y': 0.736974, 'w': 0.0961928, 'h': 0.121095}, {'class_id': 2, 'x': 0.222866, 'y': 0.786004, 'w': 0.0998277, 'h': 0.0935959}, {'class_id': 2, 'x': 0.679462, 'y': 0.124614, 'w': 0.157252, 'h': 0.111372}, {'class_id': 2, 'x': 0.904681, 'y': 0.433474, 'w': 0.0890701, 'h': 0.136526}]"
4a39a2c4b1c04d198366d21585ffd7fe,"[{'class_id': 0, 'x': 0.405255, 'y': 0.220459, 'w': 0.483324, 'h': 0.248292}, {'class_id': 0, 'x': 0.568709, 'y': 0.826344, 'w': 0.44737, 'h': 0.167007}]"
963774584fdc4957a39d364920655bfb,[]
fa6f043fb3a8424d93adb1d9d0a070f1,"[{'class_id': 1, 'x': 0.139445, 'y': 0.495895, 'w': 0.067171, 'h': 0.0707447}, {'class_id': 1, 'x': 0.927103, 'y': 0.388869, 'w': 0.0578427, 'h': 0.062602}]"
fba8644ed5a746e0af553fe22dd64438,[]
b68cd81c76d14134a8843328f2f0d36e,"[{'class_id': 1, 'x': 0.282429, 'y': 0.664663, 'w': 0.109268, 'h': 0.0574495}, {'class_id': 1, 'x': 0.879591, 'y': 0.705987, 'w': 0.0503209, 'h': 0.0498862}]"
6bdfbf1ff5ea4753937e975c8e358412,"[{'class_id': 2, 'x': 0.863235, 'y': 0.707898, 'w': 0.136718, 'h': 0.151003}, {'class_id': 2, 'x': 0.0927078, 'y': 0.55861, 'w': 0.0799079, 'h': 0.13061}]"
651427b4dc374157b199fd0f6dd8c288,"[{'class_id': 0, 'x': 0.50744, 'y': 0.878895, 'w': 0.193129, 'h': 0.0622314}, {'class_id': 0, 'x': 0.504656, 'y': 0.261288, 'w': 0.553964, 'h': 0.334539}, {'class_id': 0, 'x': 0.28106, 'y': 0.587251, 'w': 0.253342, 'h': 0.129791}, {'class_id': 0, 'x': 0.489408, 'y': 0.453811, 'w': 0.143803, 'h': 0.129091}]"
5557e1eee8e04212907b4b301a670da9,[]
100296973f8c40f4a7ef2eab32aeb685,"[{'class_id': 0, 'x': 0.500791, 'y': 0.852695, 'w': 0.135023, 'h': 0.113265}]"
6b2a72ee4912494e8b443a2c4d5a12d0,"[{'class_id': 2, 'x': 0.748565, 'y': 0.805568, 'w': 0.125748, 'h': 0.0997015}, {'class_id': 2, 'x': 0.140026, 'y': 0.342946, 'w': 0.241285, 'h': 0.356202}]"
9daa601f6b3149bea7316c9317e51bc8,"[{'class_id': 0, 'x': 0.542556, 'y': 0.135412, 'w': 0.251765, 'h': 0.100458}, {'class_id': 0, 'x': 0.502927, 'y': 0.803887, 'w': 0.394626, 'h': 0.206966}]"
37b8bfd8eed9494eb013dadb7b69d050,"[{'class_id': 0, 'x': 0.404339, 'y': 0.571092, 'w': 0.064627, 'h': 0.134571}, {'class_id': 0, 'x': 0.766438, 'y': 0.532451, 'w': 0.094533, 'h': 0.179949}]"
be907334218149fca85edd4e75e66704,"[{'class_id': 1, 'x': 0.553298, 'y': 0.642463, 'w': 0.113378, 'h': 0.0843782}, {'class_id': 1, 'x': 0.742191, 'y': 0.711438, 'w': 0.110475, 'h': 0.0630817}, {'class_id': 1, 'x': 0.139572, 'y': 0.67293, 'w': 0.0733313, 'h': 0.0676504}, {'class_id': 1, 'x': 0.928782, 'y': 0.617109, 'w': 0.0724484, 'h': 0.0667521}, {'class_id': 1, 'x': 0.562064, 'y': 0.734466, 'w': 0.0723064, 'h': 0.048913}, {'class_id': 1, 'x': 0.95086, 'y': 0.417828, 'w': 0.0493055, 'h': 0.0537902}, {'class_id': 1, 'x': 0.695077, 'y': 0.589669, 'w': 0.0689799, 'h': 0.0534711}]"
aa645a58c08a4b27b55ce2adae3149ca,"[{'class_id': 2, 'x': 0.164999, 'y': 0.292091, 'w': 0.133107, 'h': 0.181222}]"
734f3749e01448aaad8a8fe22d99c825,"[{'class_id': 0, 'x': 0.805803, 'y': 0.480556, 'w': 0.101706, 'h': 0.19341}, {'class_id': 0, 'x': 0.374276, 'y': 0.728449, 'w': 0.200313, 'h': 0.103405}]"
a3d32f153c53499ebae6394e0e12696e,"[{'class_id': 1, 'x': 0.713871, 'y': 0.702929, 'w': 0.132308, 'h': 0.0647187}, {'class_id': 1, 'x': 0.478512, 'y': 0.678243, 'w': 0.0874131, 'h': 0.0740479}, {'class_id': 1, 'x': 0.445134, 'y': 0.458391, 'w': 0.0930473, 'h': 0.0645893}]"
bc0e4fe8e55c459081ee68ba329b6ac3,"[{'class_id': 0, 'x': 0.496781, 'y': 0.853871, 'w': 0.353862, 'h': 0.115912}, {'class_id': 0, 'x': 0.4725, 'y': 0.537717, 'w': 0.565849, 'h': 0.32013}, {'class_id': 0, 'x': 0.589751, 'y': 0.134461, 'w': 0.193682, 'h': 0.0887959}]"
77cb4c5c8b384f2bbf0a566c3577d16e,"[{'class_id': 0, 'x': 0.489998, 'y': 0.168781, 'w': 0.31581, 'h': 0.138206}]"
6820d6bc134343929240fdfa3105e4ce,"[{'class_id': 0, 'x': 0.532028, 'y': 0.457703, 'w': 0.0943127, 'h': 0.127964}, {'class_id': 0, 'x': 0.197535, 'y': 0.35122, 'w': 0.0942744, 'h': 0.0867251}, {'class_id': 0, 'x': 0.569775, 'y': 0.858492, 'w': 0.147159, 'h': 0.0792896}]"
67ccf0a7f27a4414b692a85c54aa6c08,"[{'class_id': 1, 'x': 0.293119, 'y': 0.606348, 'w': 0.120241, 'h': 0.060082}]"
c11eeff5e11947deb69bb06322be0306,"[{'class_id': 2, 'x': 0.851986, 'y': 0.304771, 'w': 0.098073, 'h': 0.133063}, {'class_id': 2, 'x': 0.787017, 'y': 0.771785, 'w': 0.0560106, 'h': 0.0568285}]"
9a35da987cda442fa18aa4c67aff50c1,"[{'class_id': 1, 'x': 0.676248, 'y': 0.326425, 'w': 0.0617194, 'h': 0.0533617}, {'class_id': 1, 'x': 0.482633, 'y': 0.405278, 'w': 0.0422916, 'h': 0.0393343}]"
736c5e4943bc4cbaab8cbf02358aa2c4,"[{'class_id': 0, 'x': 0.594935, 'y': 0.859668, 'w': 0.252323, 'h': 0.0873194}, {'class_id': 0, 'x': 0.35772, 'y': 0.494771, 'w': 0.222585, 'h': 0.196644}]"
c6d12bd6cc6540178b323fe1789fe9f4,"[{'class_id': 0, 'x': 0.54152, 'y': 0.171283, 'w': 0.435821, 'h': 0.153249}]"
20e57d5f79994ba988d911410c312043,"[{'class_id': 0, 'x': 0.391919, 'y': 0.804902, 'w': 0.235459, 'h': 0.170679}, {'class_id': 0, 'x': 0.567698, 'y': 0.47504, 'w': 0.108518, 'h': 0.151059}]"
2f5ddd3868724408bd584e3b5add86fa,[]
37f23b73a2f146d695bdb57a0928b3e5,"[{'class_id': 1, 'x': 0.364335, 'y': 0.624044, 'w': 0.102804, 'h': 0.0680289}, {'class_id': 1, 'x': 0.621193, 'y': 0.320922, 'w': 0.138425, 'h': 0.0668783}, {'class_id': 1, 'x': 0.857284, 'y': 0.375564, 'w': 0.0917853, 'h': 0.0596518}, {'class_id': 1, 'x': 0.187223, 'y': 0.329178, 'w': 0.077231, 'h': 0.0850389}, {'class_id': 1, 'x': 0.0779324, 'y': 0.649763, 'w': 0.0571973, 'h': 0.0627949}, {'class_id': 1, 'x': 0.856379, 'y': 0.291057, 'w': 0.0444967, 'h': 0.0441248}]"
116c9a8bc8a84ccab035f8a4b1ff8ab8,"[{'class_id': 2, 'x': 0.201517, 'y': 0.778481, 'w': 0.201802, 'h': 0.166587}, {'class_id': 2, 'x': 0.916434, 'y': 0.506716, 'w': 0.089753, 'h': 0.188841}, {'class_id': 2, 'x': 0.49618, 'y': 0.897479, 'w': 0.168986, 'h': 0.0620075}]"
bbe9e3bfab0044eb9941c8c0d5dec2a1,"[{'class_id': 1, 'x': 0.828251, 'y': 0.31617, 'w': 0.0727953, 'h': 0.0625521}, {'class_id': 1, 'x': 0.384679, 'y': 0.653641, 'w': 0.0572371, 'h': 0.0503827}, {'class_id': 1, 'x': 0.462103, 'y': 0.58412, 'w': 0.0734297, 'h': 0.0661699}, {'class_id': 1, 'x': 0.82603, 'y': 0.654045, 'w': 0.0534261, 'h': 0.0526066}, {'class_id': 1, 'x': 0.896626, 'y': 0.639635, 'w': 0.0513504, 'h': 0.0467186}]"
174e174e6a4a495a96314728c68d1ab8,"[{'class_id': 2, 'x': 0.892793, 'y': 0.423102, 'w': 0.0754216, 'h': 0.152557}]"
fa4b8a2b1e344de8a5e50623de281d6a,"[{'class_id': 2, 'x': 0.672915, 'y': 0.884532, 'w': 0.109608, 'h': 0.0894945}]"
ff46767d48674b1391dd6fe0bf3e2bc0,"[{'class_id': 0, 'x': 0.472325, 'y': 0.827839, 'w': 0.39512, 'h': 0.162086}]"
ad0ba92f19dc45d6a1036f83ebae64ee,"[{'class_id': 2, 'x': 0.196869, 'y': 0.266268, 'w': 0.112927, 'h': 0.145406}, {'class_id': 2, 'x': 0.845013, 'y': 0.713416, 'w': 0.0617931, 'h': 0.0832253}, {'class_id': 2, 'x': 0.104525, 'y': 0.462656, 'w': 0.0626722, 'h': 0.119723}]"
dfb884e6eca34dfb9f0c55aec07d48f4,"[{'class_id': 0, 'x': 0.552408, 'y': 0.388624, 'w': 0.117156, 'h': 0.166394}, {'class_id': 0, 'x': 0.513336, 'y': 0.869812, 'w': 0.295733, 'h': 0.0739143}]"
5c4fd8e5162f4799a8f83b3502b82a5e,[]
15081aef83ab47e391717ccba0a7a07d,"[{'class_id': 0, 'x': 0.711238, 'y': 0.401412, 'w': 0.174463, 'h': 0.149137}, {'class_id': 0, 'x': 0.499751, 'y': 0.879887, 'w': 0.194704, 'h': 0.063015}]"
6b80e4fa0b1d4591834076decc3f5db1,"[{'class_id': 0, 'x': 0.468259, 'y': 0.773693, 'w': 0.29544, 'h': 0.256404}]"
3ca00c24179047258ec7d05b8b4709b2,"[{'class_id': 2, 'x': 0.166353, 'y': 0.273884, 'w': 0.140792, 'h': 0.189706}]"
8ab46f7965ca4cb380c92edd4e324d4c,"[{'class_id': 1, 'x': 0.693279, 'y': 0.685505, 'w': 0.132338, 'h': 0.0769564}, {'class_id': 1, 'x': 0.906672, 'y': 0.424854, 'w': 0.0674664, 'h': 0.0625947}, {'class_id': 1, 'x': 0.271484, 'y': 0.414485, 'w': 0.0509026, 'h': 0.0494909}]"
45f553e47a854f588fd09aba25ad2f2a,"[{'class_id': 2, 'x': 0.867902, 'y': 0.675589, 'w': 0.163012, 'h': 0.209818}, {'class_id': 2, 'x': 0.196838, 'y': 0.758278, 'w': 0.0837659, 'h': 0.0860983}]"
af7b94ec22ec489fab6399d9eeb9d122,"[{'class_id': 0, 'x': 0.523684, 'y': 0.382848, 'w': 0.121044, 'h': 0.0959554}]"
8107156502e4401c83644282b64b28cd,"[{'class_id': 1, 'x': 0.255182, 'y': 0.396199, 'w': 0.122504, 'h': 0.0770597}, {'class_id': 1, 'x': 0.938287, 'y': 0.395044, 'w': 0.0617645, 'h': 0.0674526}, {'class_id': 1, 'x': 0.842398, 'y': 0.561942, 'w': 0.0802951, 'h': 0.0597183}, {'class_id': 1, 'x': 0.0438402, 'y': 0.571521, 'w': 0.0492365, 'h': 0.0599716}]"
fdd1d1fedd3d4d5ea3119b7232d060c9,"[{'class_id': 1, 'x': 0.440852, 'y': 0.649422, 'w': 0.108953, 'h': 0.0931678}, {'class_id': 1, 'x': 0.647063, 'y': 0.647892, 'w': 0.0506225, 'h': 0.0527126}, {'class_id': 1, 'x': 0.561289, 'y': 0.69146, 'w': 0.103739, 'h': 0.0710405}, {'class_id': 1, 'x': 0.222282, 'y': 0.735906, 'w': 0.0469558, 'h': 0.043462}]"
af9a1201ec274a489dbfcbe1fb522afe,"[{'class_id': 0, 'x': 0.480878, 'y': 0.15883, 'w': 0.340629, 'h': 0.121621}, {'class_id': 0, 'x': 0.470931, 'y': 0.836988, 'w': 0.361964, 'h': 0.128141}]"
4b45de3b383a4ce8869ef552b374fe1b,"[{'class_id': 1, 'x': 0.414289, 'y': 0.682678, 'w': 0.0810572, 'h': 0.0527945}, {'class_id': 1, 'x': 0.875885, 'y': 0.730336, 'w': 0.060915, 'h': 0.0575138}, {'class_id': 1, 'x': 0.242817, 'y': 0.47129, 'w': 0.0642019, 'h': 0.0552633}, {'class_id': 1, 'x': 0.605077, 'y': 0.367493, 'w': 0.0739906, 'h': 0.0666316}, {'class_id': 1, 'x': 0.709447, 'y': 0.646603, 'w': 0.0720654, 'h': 0.0480061}, {'class_id': 1, 'x': 0.779847, 'y': 0.682179, 'w': 0.0482712, 'h': 0.0399864}, {'class_id': 1, 'x': 0.113303, 'y': 0.313857, 'w': 0.0496088, 'h': 0.0541547}, {'class_id': 1, 'x': 0.694578, 'y': 0.412112, 'w': 0.0543033, 'h': 0.0454186}, {'class_id': 1, 'x': 0.146244, 'y': 0.361576, 'w': 0.0464983, 'h': 0.0436404}]"
f1b356edb4f4480a97260216ac2108b5,"[{'class_id': 1, 'x': 0.10629, 'y': 0.682771, 'w': 0.0619889, 'h': 0.0597154}, {'class_id': 1, 'x': 0.315379, 'y': 0.407928, 'w': 0.0530716, 'h': 0.0476981}, {'class_id': 1, 'x': 0.248654, 'y': 0.439943, 'w': 0.0526544, 'h': 0.0477111}]"
f767105349684393a89ab329c5511f0a,[]
660c43dfe3b141af84cba2ae0e79d394,"[{'class_id': 0, 'x': 0.466822, 'y': 0.829106, 'w': 0.370619, 'h': 0.140414}]"
29f78ee9cc1542bdbc06c36f21623b0a,"[{'class_id': 2, 'x': 0.138815, 'y': 0.326857, 'w': 0.0896769, 'h': 0.147246}, {'class_id': 2, 'x': 0.832299, 'y': 0.263272, 'w': 0.117541, 'h': 0.109221}]"
e0568ebaa3754cc9aa05d4276689e8c1,"[{'class_id': 2, 'x': 0.129454, 'y': 0.662551, 'w': 0.105576, 'h': 0.134777}]"
4dacd2f5c1fd4f5e9b4377661390df42,"[{'class_id': 2, 'x': 0.111151, 'y': 0.351572, 'w': 0.0970082, 'h': 0.109812}]"
f803110a272a4fa08444dfa99dcabc10,"[{'class_id': 0, 'x': 0.594968, 'y': 0.858875, 'w': 0.248357, 'h': 0.0868887}, {'class_id': 0, 'x': 0.358961, 'y': 0.497208, 'w': 0.224347, 'h': 0.194711}]"
d3ea064a3c1c4e8ebec5ca47765856fc,[]
13a970cc2b384181a744213535e52519,[]
3e9f664b24d64116915491f3e5427e9c,"[{'class_id': 0, 'x': 0.398001, 'y': 0.502066, 'w': 0.288881, 'h': 0.367895}, {'class_id': 0, 'x': 0.508568, 'y': 0.872571, 'w': 0.273934, 'h': 0.0716364}, {'class_id': 0, 'x': 0.534853, 'y': 0.142505, 'w': 0.343669, 'h': 0.0983186}]"
ed4798b8880d42459004d59606fd5d4d,"[{'class_id': 0, 'x': 0.501668, 'y': 0.224973, 'w': 0.398439, 'h': 0.244681}, {'class_id': 0, 'x': 0.46036, 'y': 0.856656, 'w': 0.331098, 'h': 0.0800751}]"
37f9db04291a4ef6afb660c993b33d2d,"[{'class_id': 0, 'x': 0.481645, 'y': 0.36489, 'w': 0.0978225, 'h': 0.0828687}]"
d014c00fba4c461799a7b7f075a8dfee,"[{'class_id': 2, 'x': 0.366893, 'y': 0.893914, 'w': 0.143478, 'h': 0.0906006}, {'class_id': 2, 'x': 0.21087, 'y': 0.223104, 'w': 0.081745, 'h': 0.0886868}, {'class_id': 2, 'x': 0.884139, 'y': 0.659093, 'w': 0.103791, 'h': 0.100241}]"
54d886f037a6490ab967adf5727b99db,[]
7f7f07d6b46c4ab5907847baa5ed3e2b,"[{'class_id': 0, 'x': 0.436769, 'y': 0.387801, 'w': 0.128046, 'h': 0.0985246}]"
55c320fa55ce4305b46b38ad69ea76cf,[]
a5cd098ba2ea4f508732975fe736a9ce,"[{'class_id': 1, 'x': 0.766096, 'y': 0.411096, 'w': 0.0962107, 'h': 0.0621099}, {'class_id': 1, 'x': 0.0639296, 'y': 0.617145, 'w': 0.0572598, 'h': 0.0794455}, {'class_id': 1, 'x': 0.0784517, 'y': 0.425995, 'w': 0.0634767, 'h': 0.0540733}, {'class_id': 1, 'x': 0.314437, 'y': 0.300621, 'w': 0.0498892, 'h': 0.0451306}]"
3d8bfbedd8374773a2b95fe2223a18af,"[{'class_id': 2, 'x': 0.14738, 'y': 0.665411, 'w': 0.0623518, 'h': 0.091782}, {'class_id': 2, 'x': 0.139379, 'y': 0.341865, 'w': 0.0987739, 'h': 0.137172}, {'class_id': 2, 'x': 0.78989, 'y': 0.771163, 'w': 0.0637861, 'h': 0.0796091}]"
0921db65c40f4a41b9ee7b881607eb77,"[{'class_id': 2, 'x': 0.479026, 'y': 0.883911, 'w': 0.233262, 'h': 0.0610382}, {'class_id': 2, 'x': 0.818645, 'y': 0.268511, 'w': 0.0963854, 'h': 0.128568}]"
b40033510b7d4775a73fadc142307165,[]
7beca2d7d5fa47daa95327c66f2167df,"[{'class_id': 2, 'x': 0.925951, 'y': 0.568789, 'w': 0.0885235, 'h': 0.0938431}, {'class_id': 2, 'x': 0.681236, 'y': 0.136168, 'w': 0.100413, 'h': 0.0803477}, {'class_id': 2, 'x': 0.45821, 'y': 0.900724, 'w': 0.0724092, 'h': 0.054541}]"
be25082c06a74e76a59fc22b812a1f25,"[{'class_id': 2, 'x': 0.801147, 'y': 0.772017, 'w': 0.0527961, 'h': 0.0485445}]"
a6bae1ea28644cf1ba5ef94f5755455e,"[{'class_id': 0, 'x': 0.727262, 'y': 0.489386, 'w': 0.115835, 'h': 0.134512}]"
9cdd407cd2034de6b614d74a60d8ec22,"[{'class_id': 0, 'x': 0.540565, 'y': 0.165198, 'w': 0.433221, 'h': 0.13919}]"
0de1b1b6d23d419fbaae2abe939d3723,"[{'class_id': 0, 'x': 0.555533, 'y': 0.124324, 'w': 0.222707, 'h': 0.0707503}, {'class_id': 0, 'x': 0.473592, 'y': 0.781999, 'w': 0.278616, 'h': 0.251982}]"
b09c88f9aa8a40859196e85d005c7df3,[]
7af7f1da25ba4f1391b552a738eb8b94,"[{'class_id': 0, 'x': 0.267742, 'y': 0.507023, 'w': 0.126525, 'h': 0.125884}, {'class_id': 0, 'x': 0.524701, 'y': 0.146544, 'w': 0.195873, 'h': 0.0958955}, {'class_id': 0, 'x': 0.355822, 'y': 0.736497, 'w': 0.111508, 'h': 0.120446}, {'class_id': 0, 'x': 0.747974, 'y': 0.696274, 'w': 0.14192, 'h': 0.124524}]"
bb6da59662b14d05a379b052f5d0b2e8,"[{'class_id': 2, 'x': 0.844407, 'y': 0.274084, 'w': 0.124509, 'h': 0.154518}, {'class_id': 2, 'x': 0.343472, 'y': 0.111087, 'w': 0.0929976, 'h': 0.0853325}]"
8c8930fb322144f986100c9f28112307,"[{'class_id': 1, 'x': 0.728495, 'y': 0.375118, 'w': 0.0830894, 'h': 0.0543757}, {'class_id': 1, 'x': 0.819088, 'y': 0.457452, 'w': 0.0620497, 'h': 0.0489788}]"
7bcc5d08cfb641a2a046d2e1594e85d2,"[{'class_id': 1, 'x': 0.297309, 'y': 0.555471, 'w': 0.066309, 'h': 0.0537724}]"
ba1e4b0f134041cd968265320f04769a,"[{'class_id': 1, 'x': 0.877656, 'y': 0.321465, 'w': 0.0577261, 'h': 0.0530314}]"
4a099bbbe3bb437b9611394ed1dffc48,"[{'class_id': 0, 'x': 0.352466, 'y': 0.717343, 'w': 0.244037, 'h': 0.117205}, {'class_id': 0, 'x': 0.632607, 'y': 0.647281, 'w': 0.136354, 'h': 0.128751}, {'class_id': 0, 'x': 0.503334, 'y': 0.20428, 'w': 0.191209, 'h': 0.115659}]"
2d888f7318d84dd08f1d4037875affc7,[]
d8bad72019744cd3a28e57af707ce480,"[{'class_id': 0, 'x': 0.493411, 'y': 0.845047, 'w': 0.340795, 'h': 0.11792}, {'class_id': 0, 'x': 0.43436, 'y': 0.134313, 'w': 0.155274, 'h': 0.0775321}]"
dfe69e12028b47ffb57d9a975986f472,"[{'class_id': 1, 'x': 0.378365, 'y': 0.715069, 'w': 0.08288, 'h': 0.0694655}, {'class_id': 1, 'x': 0.920426, 'y': 0.604272, 'w': 0.0633209, 'h': 0.062224}, {'class_id': 1, 'x': 0.104581, 'y': 0.68105, 'w': 0.0769898, 'h': 0.0687616}, {'class_id': 1, 'x': 0.882039, 'y': 0.738582, 'w': 0.0521967, 'h': 0.0544103}, {'class_id': 1, 'x': 0.928423, 'y': 0.354184, 'w': 0.0521545, 'h': 0.0584416}]"
d6119fae83654eb0a5f5c4027201b778,"[{'class_id': 0, 'x': 0.465738, 'y': 0.776632, 'w': 0.248964, 'h': 0.240053}, {'class_id': 0, 'x': 0.554372, 'y': 0.497032, 'w': 0.134156, 'h': 0.113547}]"
199fad62a9fa48d199e767ec70c0b2ae,"[{'class_id': 2, 'x': 0.892644, 'y': 0.454977, 'w': 0.0834209, 'h': 0.257734}, {'class_id': 2, 'x': 0.158421, 'y': 0.296083, 'w': 0.100206, 'h': 0.152664}]"
67c0964eab0145ef8b6fc5f89acd3d54,"[{'class_id': 2, 'x': 0.18787, 'y': 0.762289, 'w': 0.155175, 'h': 0.160677}, {'class_id': 2, 'x': 0.250989, 'y': 0.174159, 'w': 0.0936241, 'h': 0.0867364}]"
9a53ea0fa7594fdfa0a135e0814152ad,"[{'class_id': 2, 'x': 0.731452, 'y': 0.162149, 'w': 0.124985, 'h': 0.106487}, {'class_id': 2, 'x': 0.189726, 'y': 0.235015, 'w': 0.100731, 'h': 0.108718}]"
3bf5a2aabed64bb2a42828841a6f295e,"[{'class_id': 1, 'x': 0.817148, 'y': 0.70617, 'w': 0.0870395, 'h': 0.0555953}, {'class_id': 1, 'x': 0.188461, 'y': 0.372388, 'w': 0.09252, 'h': 0.0643594}, {'class_id': 1, 'x': 0.238244, 'y': 0.644139, 'w': 0.073716, 'h': 0.0639979}, {'class_id': 1, 'x': 0.545146, 'y': 0.771309, 'w': 0.0917543, 'h': 0.0585101}, {'class_id': 1, 'x': 0.90767, 'y': 0.363958, 'w': 0.0626841, 'h': 0.0585419}, {'class_id': 1, 'x': 0.803569, 'y': 0.433631, 'w': 0.0559695, 'h': 0.0514449}, {'class_id': 1, 'x': 0.656089, 'y': 0.737649, 'w': 0.0641949, 'h': 0.0515749}]"
638803a48d36438abf9dcf897c349c08,"[{'class_id': 0, 'x': 0.484915, 'y': 0.843256, 'w': 0.360469, 'h': 0.131519}, {'class_id': 0, 'x': 0.604358, 'y': 0.588059, 'w': 0.344456, 'h': 0.223581}, {'class_id': 0, 'x': 0.540653, 'y': 0.12244, 'w': 0.232211, 'h': 0.0717176}]"
2cc8e088733948eda066e1eb305fc73f,"[{'class_id': 0, 'x': 0.376937, 'y': 0.642437, 'w': 0.36892, 'h': 0.531576}, {'class_id': 0, 'x': 0.578902, 'y': 0.134649, 'w': 0.228109, 'h': 0.0835112}]"
432ddf84543d4709a56671453e443d20,"[{'class_id': 2, 'x': 0.155628, 'y': 0.716944, 'w': 0.129934, 'h': 0.146308}, {'class_id': 2, 'x': 0.125711, 'y': 0.38847, 'w': 0.139689, 'h': 0.29042}, {'class_id': 2, 'x': 0.86148, 'y': 0.322859, 'w': 0.158596, 'h': 0.239517}]"
f9832139d2c4467eb5b629f1b66353d1,"[{'class_id': 1, 'x': 0.685367, 'y': 0.622362, 'w': 0.083539, 'h': 0.0760769}, {'class_id': 1, 'x': 0.919736, 'y': 0.453899, 'w': 0.0697349, 'h': 0.0653841}, {'class_id': 1, 'x': 0.470873, 'y': 0.629212, 'w': 0.0733563, 'h': 0.0671356}, {'class_id': 1, 'x': 0.791779, 'y': 0.456532, 'w': 0.0601242, 'h': 0.0532733}, {'class_id': 1, 'x': 0.0712688, 'y': 0.665566, 'w': 0.0529594, 'h': 0.0645}]"
002bc502b8254f939d581c091df31101,"[{'class_id': 2, 'x': 0.104387, 'y': 0.375204, 'w': 0.0655743, 'h': 0.101535}]"
12c13e646d3743c08001c2562d4d081c,"[{'class_id': 0, 'x': 0.449525, 'y': 0.329692, 'w': 0.158915, 'h': 0.143661}]"
b8621192d31c4bddafb18cba2ebb03dc,"[{'class_id': 1, 'x': 0.553389, 'y': 0.627418, 'w': 0.149634, 'h': 0.0997429}, {'class_id': 1, 'x': 0.52013, 'y': 0.394259, 'w': 0.0861873, 'h': 0.0665609}, {'class_id': 1, 'x': 0.155916, 'y': 0.336444, 'w': 0.0830153, 'h': 0.0842315}]"
48b8c1dcac8d414188ce3dfa9f217b96,"[{'class_id': 2, 'x': 0.665488, 'y': 0.121853, 'w': 0.109153, 'h': 0.0841509}, {'class_id': 2, 'x': 0.162575, 'y': 0.719874, 'w': 0.122474, 'h': 0.15699}, {'class_id': 2, 'x': 0.13332, 'y': 0.315739, 'w': 0.0971044, 'h': 0.13886}]"
97191ffdf1d8422a9429573f1c2c69b5,"[{'class_id': 0, 'x': 0.270166, 'y': 0.56562, 'w': 0.158154, 'h': 0.0777094}]"
44a9b1f9f7e34db18c0d65d35a2dc997,"[{'class_id': 0, 'x': 0.49493, 'y': 0.79379, 'w': 0.566168, 'h': 0.218772}, {'class_id': 0, 'x': 0.510741, 'y': 0.179904, 'w': 0.112458, 'h': 0.162213}]"
0ca378ad0bbe44f99131bba6444f3a8e,"[{'class_id': 1, 'x': 0.532975, 'y': 0.607986, 'w': 0.0803875, 'h': 0.0706922}, {'class_id': 1, 'x': 0.0759718, 'y': 0.353115, 'w': 0.0635626, 'h': 0.0635667}, {'class_id': 1, 'x': 0.940163, 'y': 0.447171, 'w': 0.0687342, 'h': 0.10357}, {'class_id': 1, 'x': 0.078132, 'y': 0.638126, 'w': 0.0501992, 'h': 0.051576}]"
504cef6d2bbe4f598bc977e778cb558d,"[{'class_id': 1, 'x': 0.832016, 'y': 0.529722, 'w': 0.0903027, 'h': 0.0640184}, {'class_id': 1, 'x': 0.608729, 'y': 0.399034, 'w': 0.104969, 'h': 0.0641473}]"
